timestamp_utc,proxyWallet,side,asset,conditionId,size,price,title,slug,icon,eventSlug,outcome,outcomeIndex,name,pseudonym,bio,profileImage,profileImageOptimized,transactionHash
2025-08-13 12:02:07+00:00,0xc13889f638ab577ff92dafb7e0cb8e2f3f44ecf3,SELL,7208317244107376413052941744149505289038231717682924937889270095719324965159,0xb77636e216631f195c54a7649b428a3ebe64c655421c3212e6001a93548b3a4b,15.19,0.7,Will Google have the top AI model on August 31?,will-google-have-the-top-ai-model-on-august-31,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-google-have-the-top-ai-model-on-february-28-MS2LhSAdlHGk.jpg,which-company-has-best-ai-model-end-of-august,YES,0,goldenchristine,Outgoing-Instrumentation,,,,0x3a79fe2dccc9c6f6a0eeeda92a36c9e69a562cad9111bc8fb77c7331699ee3cf
2025-08-13 12:02:07+00:00,0xc13889f638ab577ff92dafb7e0cb8e2f3f44ecf3,SELL,7208317244107376413052941744149505289038231717682924937889270095719324965159,0xb77636e216631f195c54a7649b428a3ebe64c655421c3212e6001a93548b3a4b,15.19,0.7,Will Google have the top AI model on August 31?,will-google-have-the-top-ai-model-on-august-31,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-google-have-the-top-ai-model-on-february-28-MS2LhSAdlHGk.jpg,which-company-has-best-ai-model-end-of-august,YES,0,goldenchristine,Outgoing-Instrumentation,,,,0x3a79fe2dccc9c6f6a0eeeda92a36c9e69a562cad9111bc8fb77c7331699ee3cf
2025-08-13 12:02:07+00:00,0xc13889f638ab577ff92dafb7e0cb8e2f3f44ecf3,SELL,7208317244107376413052941744149505289038231717682924937889270095719324965159,0xb77636e216631f195c54a7649b428a3ebe64c655421c3212e6001a93548b3a4b,15.19,0.7,Will Google have the top AI model on August 31?,will-google-have-the-top-ai-model-on-august-31,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-google-have-the-top-ai-model-on-february-28-MS2LhSAdlHGk.jpg,which-company-has-best-ai-model-end-of-august,YES,0,goldenchristine,Outgoing-Instrumentation,,,,0x3a79fe2dccc9c6f6a0eeeda92a36c9e69a562cad9111bc8fb77c7331699ee3cf
2025-08-13 12:02:07+00:00,0xc13889f638ab577ff92dafb7e0cb8e2f3f44ecf3,SELL,7208317244107376413052941744149505289038231717682924937889270095719324965159,0xb77636e216631f195c54a7649b428a3ebe64c655421c3212e6001a93548b3a4b,15.19,0.7,Will Google have the top AI model on August 31?,will-google-have-the-top-ai-model-on-august-31,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-google-have-the-top-ai-model-on-february-28-MS2LhSAdlHGk.jpg,which-company-has-best-ai-model-end-of-august,YES,0,goldenchristine,Outgoing-Instrumentation,,,,0x3a79fe2dccc9c6f6a0eeeda92a36c9e69a562cad9111bc8fb77c7331699ee3cf
2025-08-13 12:02:07+00:00,0xc13889f638ab577ff92dafb7e0cb8e2f3f44ecf3,SELL,7208317244107376413052941744149505289038231717682924937889270095719324965159,0xb77636e216631f195c54a7649b428a3ebe64c655421c3212e6001a93548b3a4b,15.19,0.7,Will Google have the top AI model on August 31?,will-google-have-the-top-ai-model-on-august-31,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-google-have-the-top-ai-model-on-february-28-MS2LhSAdlHGk.jpg,which-company-has-best-ai-model-end-of-august,YES,0,goldenchristine,Outgoing-Instrumentation,,,,0x3a79fe2dccc9c6f6a0eeeda92a36c9e69a562cad9111bc8fb77c7331699ee3cf
2025-08-13 12:02:07+00:00,0xc13889f638ab577ff92dafb7e0cb8e2f3f44ecf3,SELL,7208317244107376413052941744149505289038231717682924937889270095719324965159,0xb77636e216631f195c54a7649b428a3ebe64c655421c3212e6001a93548b3a4b,15.19,0.7,Will Google have the top AI model on August 31?,will-google-have-the-top-ai-model-on-august-31,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-google-have-the-top-ai-model-on-february-28-MS2LhSAdlHGk.jpg,which-company-has-best-ai-model-end-of-august,YES,0,goldenchristine,Outgoing-Instrumentation,,,,0x3a79fe2dccc9c6f6a0eeeda92a36c9e69a562cad9111bc8fb77c7331699ee3cf
2025-08-13 12:02:07+00:00,0xc13889f638ab577ff92dafb7e0cb8e2f3f44ecf3,SELL,7208317244107376413052941744149505289038231717682924937889270095719324965159,0xb77636e216631f195c54a7649b428a3ebe64c655421c3212e6001a93548b3a4b,15.19,0.7,Will Google have the top AI model on August 31?,will-google-have-the-top-ai-model-on-august-31,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-google-have-the-top-ai-model-on-february-28-MS2LhSAdlHGk.jpg,which-company-has-best-ai-model-end-of-august,YES,0,goldenchristine,Outgoing-Instrumentation,,,,0x3a79fe2dccc9c6f6a0eeeda92a36c9e69a562cad9111bc8fb77c7331699ee3cf
2025-08-13 12:02:07+00:00,0xc13889f638ab577ff92dafb7e0cb8e2f3f44ecf3,SELL,7208317244107376413052941744149505289038231717682924937889270095719324965159,0xb77636e216631f195c54a7649b428a3ebe64c655421c3212e6001a93548b3a4b,15.19,0.7,Will Google have the top AI model on August 31?,will-google-have-the-top-ai-model-on-august-31,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-google-have-the-top-ai-model-on-february-28-MS2LhSAdlHGk.jpg,which-company-has-best-ai-model-end-of-august,YES,0,goldenchristine,Outgoing-Instrumentation,,,,0x3a79fe2dccc9c6f6a0eeeda92a36c9e69a562cad9111bc8fb77c7331699ee3cf
2025-08-13 12:02:07+00:00,0xc13889f638ab577ff92dafb7e0cb8e2f3f44ecf3,SELL,7208317244107376413052941744149505289038231717682924937889270095719324965159,0xb77636e216631f195c54a7649b428a3ebe64c655421c3212e6001a93548b3a4b,15.19,0.7,Will Google have the top AI model on August 31?,will-google-have-the-top-ai-model-on-august-31,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-google-have-the-top-ai-model-on-february-28-MS2LhSAdlHGk.jpg,which-company-has-best-ai-model-end-of-august,YES,0,goldenchristine,Outgoing-Instrumentation,,,,0x3a79fe2dccc9c6f6a0eeeda92a36c9e69a562cad9111bc8fb77c7331699ee3cf
2025-08-13 12:02:07+00:00,0xc13889f638ab577ff92dafb7e0cb8e2f3f44ecf3,SELL,7208317244107376413052941744149505289038231717682924937889270095719324965159,0xb77636e216631f195c54a7649b428a3ebe64c655421c3212e6001a93548b3a4b,15.19,0.7,Will Google have the top AI model on August 31?,will-google-have-the-top-ai-model-on-august-31,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-google-have-the-top-ai-model-on-february-28-MS2LhSAdlHGk.jpg,which-company-has-best-ai-model-end-of-august,YES,0,goldenchristine,Outgoing-Instrumentation,,,,0x3a79fe2dccc9c6f6a0eeeda92a36c9e69a562cad9111bc8fb77c7331699ee3cf
